,case,cc3,country,year,systemic_crisis,exch_usd,domestic_debt_in_default,sovereign_external_debt_default,gdp_weighted_default,inflation_annual_cpi,independence,currency_crises,inflation_crises,banking_crisis
0,1,3,0,1870,1,0.052264,0,0,0.0,3.441455696,0,0,0,0
1,1,3,0,1871,0,0.052798,0,0,0.0,14.14913958,0,0,0,1
2,1,3,0,1872,0,0.052274,0,0,0.0,-3.718592965,0,0,0,1
3,1,3,0,1873,0,0.05168,0,0,0.0,11.20389701,0,0,0,1
4,1,3,0,1874,0,0.051308,0,0,0.0,-3.848560701,0,0,0,1
5,1,3,0,1875,0,0.051546,0,0,0.0,-20.92417833,0,0,0,1
6,1,3,0,1876,0,0.051867,0,0,0.0,-1.769547325,0,0,0,1
7,1,3,0,1877,0,0.051867,0,0,0.0,29.11604525,0,0,1,1
8,1,3,0,1878,0,0.051948,0,0,0.0,-1.492537313,0,0,0,1
9,1,3,0,1879,0,0.052029,0,0,0.0,-16.83135705,0,0,0,1
10,1,3,0,1880,0,0.052356,0,0,0.0,3.881188119,0,0,0,1
11,1,3,0,1881,0,0.052029,0,0,0.0,12.61913839,0,0,0,1
12,1,3,0,1882,0,0.050761,0,0,0.0,-12.35612729,0,0,0,1
13,1,3,0,1883,0,0.052002,0,0,0.0,-1.390498262,0,0,0,1
14,1,3,0,1884,0,0.052165,0,0,0.0,-15.94202899,0,0,0,1
15,1,3,0,1939,0,0.44903,0,0,0.0,9.756097561,0,0,0,1
16,1,3,0,1940,0,0.49189,0,0,0.0,22.22222222,0,0,1,1
17,1,3,0,1941,0,0.44937,0,0,0.0,16.36363636,0,0,0,1
18,1,3,0,1942,0,0.75,0,0,0.0,28.125,0,0,1,1
19,1,3,0,1943,0,0.5,0,0,0.0,46.34146341,0,1,1,1
20,1,3,0,1944,0,0.5,0,0,0.0,41.66666667,0,1,1,1
21,1,3,0,1945,0,1.191,0,0,0.0,29.41176471,0,0,1,1
22,1,3,0,1946,0,1.191,0,0,0.0,18.18181818,0,0,0,1
23,1,3,0,1947,0,1.193,0,0,0.0,69.23076923,0,0,1,1
24,1,3,0,1948,0,2.662,0,0,0.0,63.63636364,0,0,1,1
25,1,3,0,1949,0,3.49,0,0,0.0,23.61111111,0,0,1,1
26,1,3,0,1950,0,3.499,0,0,0.0,0.0,0,0,0,1
27,1,3,0,1951,0,3.5,0,0,0.0,6.741573034,0,0,0,1
28,1,3,0,1952,0,3.5,0,0,0.0,6.315789474,0,0,0,1
29,1,3,0,1953,0,3.5,0,0,0.0,-0.99009901,0,0,0,1
30,1,3,0,1954,0,3.5,0,0,0.0,1.0,0,0,0,1
31,1,3,0,1955,0,3.5,0,0,0.0,0.0,0,0,0,1
32,1,3,0,1956,0,3.5,0,0,0.0,1.98019802,0,0,0,1
33,1,3,0,1957,0,4.199,0,0,0.0,2.912621359,0,0,0,1
34,1,3,0,1958,0,4.906,0,0,0.0,12.26415094,0,0,0,1
35,1,3,0,1959,0,4.909,0,0,0.0,9.243697479,0,0,0,1
36,1,3,0,1960,0,4.93706,0,0,0.0,5.384615385,0,1,0,1
37,1,3,0,1961,0,4.93706,0,0,0.0,2.919708029,0,0,0,1
38,1,3,0,1968,0,4.93706,0,0,0.0,6.599987838,1,0,0,1
39,1,3,0,1969,0,4.93706,0,0,0.0,2.626631862,1,0,0,1
40,1,3,0,1970,0,4.93706,0,0,0.0,3.656320975,1,0,0,1
41,1,3,0,1971,0,4.644,0,0,0.0,6.172816266,1,0,0,1
42,1,3,0,1972,0,4.556,0,0,0.0,4.734228715,1,0,0,1
43,1,3,0,1973,0,4.185,0,0,0.0,8.961134756,1,0,0,1
44,1,3,0,1974,0,3.997,0,0,0.0,8.87917187,1,0,0,1
45,1,3,0,1975,0,4.125,0,0,0.0,12.09893382,1,0,0,1
46,1,3,0,1976,0,4.359,0,0,0.0,17.17351914,1,0,0,1
47,1,3,0,1977,0,4.035,0,0,0.0,11.45037883,1,0,0,1
48,1,3,0,1978,0,3.8345,0,0,0.0,9.668492611,1,0,0,1
49,1,3,0,1979,0,3.7555,0,0,0.0,14.60957788,1,0,0,1
50,1,3,0,1980,0,3.9715,0,0,0.0,9.668,1,0,0,1
51,1,3,0,1981,0,4.378,0,0,0.0,14.61,1,0,0,1
52,1,3,0,1982,0,4.6355,0,0,0.0,6.593,1,0,0,1
53,1,3,0,1983,0,4.9165,0,0,0.0,7.835,1,0,0,1
54,1,3,0,1984,0,5.1227,0,0,0.0,6.31,1,0,0,1
55,1,3,0,1985,0,4.7728,0,0,0.0,10.432,1,0,0,1
56,1,3,0,1986,0,4.8235,0,0,0.0,14.007,1,0,0,1
57,1,3,0,1987,0,4.9363,0,0,0.0,5.857,1,0,0,1
58,1,3,0,1988,0,6.7308,0,0,0.0,5.938,1,1,0,1
59,1,3,0,1989,0,8.0324,0,0,0.0,9.172,1,1,0,1
60,1,3,0,1990,1,12.1908,0,0,0.0,9.272,1,1,0,0
61,1,3,0,1991,1,21.3919,0,1,0.23,25.9,1,1,1,0
62,1,3,0,1992,1,22.7814,0,1,0.23,31.7,1,0,1,0
63,1,3,0,1993,0,24.123,0,1,0.23,20.5,1,0,1,1
64,1,3,0,1994,0,42.8925,0,1,0.23,29.0,1,1,1,1
65,1,3,0,1995,0,52.175,0,1,0.23,29.8,1,1,1,1
66,1,3,0,1996,0,56.1859,0,1,0.23,18.7,1,0,0,1
67,1,3,0,1997,0,58.4139,0,0,0.0,5.7,1,0,0,1
68,1,3,0,1998,0,60.3531,0,0,0.0,4.95,1,0,0,1
69,1,3,0,1999,0,69.3143,0,0,0.0,2.6,1,0,0,1
70,1,3,0,2000,0,75.3428,0,0,0.0,0.3,1,0,0,1
71,1,3,0,2001,0,77.8196,0,0,0.0,4.2,1,0,0,1
72,1,3,0,2002,0,79.7234,0,0,0.0,1.43,1,0,0,1
73,1,3,0,2003,0,72.6128,0,0,0.0,4.259,1,0,0,1
74,1,3,0,2004,0,72.6137,0,0,0.0,3.972,1,0,0,1
75,1,3,0,2005,0,73.3799,0,0,0.0,1.382,1,0,0,1
76,1,3,0,2006,0,71.1582,0,0,0.0,2.315,1,0,0,1
77,1,3,0,2007,0,66.8299,0,0,0.0,3.674,1,0,0,1
78,1,3,0,2008,0,71.1826,0,0,0.0,4.855,1,0,0,1
79,1,3,0,2009,0,72.7309,0,0,0.0,5.743,1,0,0,1
80,1,3,0,2010,0,74.9437,0,0,0.0,3.913,1,0,0,1
81,1,3,0,2011,0,76.0563,0,0,0.0,4.522,1,0,0,1
82,1,3,0,2012,0,78.1025,0,0,0.0,8.916,1,0,0,1
83,1,3,0,2013,0,78.1487013,0,0,0.0,3.255,1,0,0,1
84,1,3,0,2014,0,87.9706983,0,0,0.0,2.917,1,0,0,1
85,2,0,1,1921,0,1.25e-08,0,0,0.0,29.62962963,0,0,1,1
86,2,0,1,1922,0,2.21e-08,0,0,0.0,45.71428571,0,0,1,1
87,2,0,1,1923,0,2.81e-08,0,0,0.0,68.62745098,0,0,1,1
88,2,0,1,1924,0,2.08e-08,0,0,0.0,126.744186,0,0,1,1
89,2,0,1,1925,0,1.95e-08,0,0,0.0,-27.17948718,0,0,0,1
90,2,0,1,1926,0,1.95e-08,0,0,0.0,-7.042253521,0,0,0,1
91,2,0,1,1927,0,2.02e-08,0,0,0.0,-17.42424242,0,0,0,1
92,2,0,1,1928,0,2.27e-08,0,0,0.0,-9.174311927,0,0,0,1
93,2,0,1,1929,0,2.22e-08,0,0,0.0,-5.050505051,0,0,0,1
94,2,0,1,1930,0,2.23e-08,0,0,0.0,-5.319148936,0,0,0,1
95,2,0,1,1931,0,3.1e-08,0,0,0.0,0.0,0,0,0,1
96,2,0,1,1932,0,3.31e-08,0,0,0.0,-2.247191011,0,0,0,1
97,2,0,1,1933,0,2.13e-08,0,0,0.0,2.298850575,0,0,0,1
98,2,0,1,1934,0,2.22e-08,0,0,0.0,3.370786517,0,0,0,1
99,2,0,1,1935,0,2.23e-08,0,0,0.0,5.434782609,0,0,0,1
100,2,0,1,1936,0,2.25e-08,0,0,0.0,-1.030927835,0,0,0,1
101,2,0,1,1937,0,2.21e-08,0,0,0.0,2.083333333,0,0,0,1
102,2,0,1,1938,0,2.36e-08,0,0,0.0,2.040816327,0,0,0,1
103,2,0,1,1939,0,2.77e-08,0,0,0.0,1.0,0,0,0,1
104,2,0,1,1940,0,2.51e-08,0,0,0.0,13.86138614,0,0,0,1
105,2,0,1,1941,0,2.5e-08,0,0,0.0,16.52173913,0,0,0,1
106,2,0,1,1942,0,2.5e-08,0,0,0.0,17.91044776,0,0,0,1
107,2,0,1,1943,0,2.5e-08,0,0,0.0,13.92405063,0,0,0,1
108,2,0,1,1944,0,2.5e-08,0,0,0.0,7.777777778,0,0,0,1
109,2,0,1,1945,0,2.5e-08,0,0,0.0,5.154639175,0,0,0,1
110,2,0,1,1946,0,2.63e-08,0,0,0.0,4.901960784,0,0,0,1
111,2,0,1,1947,0,2.5e-08,0,0,0.0,13.55140187,0,0,0,1
112,2,0,1,1948,0,2.58e-08,0,0,0.0,-16.87242798,0,0,0,1
113,2,0,1,1949,0,2.86e-08,0,0,0.0,-0.99009901,0,0,0,1
114,2,0,1,1950,0,2.91e-08,0,0,0.0,4.0,0,0,0,1
115,2,0,1,1951,0,2.91e-08,0,0,0.0,-7.692307692,0,0,0,1
116,2,0,1,1952,0,2.9e-08,0,0,0.0,3.125,0,0,0,1
117,2,0,1,1953,0,2.9e-08,0,0,0.0,0.0,0,0,0,1
118,2,0,1,1954,0,2.88e-08,0,0,0.0,-4.04040404,0,0,0,1
119,2,0,1,1955,0,2.88e-08,0,0,0.0,0.0,0,0,0,1
120,2,0,1,1956,0,2.88e-08,0,0,0.0,3.157894737,0,0,0,1
121,2,0,1,1957,0,2.88e-08,0,0,0.0,1.020408163,0,0,0,1
122,2,0,1,1958,0,2.88e-08,0,0,0.0,2.02020202,0,0,0,1
123,2,0,1,1959,0,2.89e-08,0,0,0.0,0.0,0,1,0,1
124,2,0,1,1960,0,2.88e-08,0,0,0.0,-0.99009901,0,0,0,1
125,2,0,1,1961,0,2.88e-08,0,0,0.0,2.0,0,0,0,1
126,2,0,1,1962,0,2.89e-08,0,0,0.0,5.882352941,0,0,0,1
127,2,0,1,1970,0,2.88e-08,0,0,0.0,7.965434021,0,1,0,1
128,2,0,1,1971,0,2.76e-08,0,0,0.0,5.777758599,0,0,0,1
129,2,0,1,1972,0,2.7e-08,0,0,0.0,15.79827455,0,1,0,1
130,2,0,1,1973,0,2.58e-08,0,0,0.0,15.67485015,0,1,0,1
131,2,0,1,1974,0,2.46e-08,0,0,0.0,27.41525989,0,0,1,1
132,2,0,1,1975,0,2.75e-08,0,0,0.0,29.00043489,1,0,1,1
133,2,0,1,1976,0,2.99e-08,1,0,0.0,80.69990445,1,0,1,1
134,2,0,1,1977,0,2.99e-08,0,0,0.0,69.00935079,1,0,1,1
135,2,0,1,1978,0,2.99e-08,0,0,0.0,48.46106867,1,0,1,1
136,2,0,1,1979,0,2.99e-08,0,0,0.0,101.3013176,1,0,1,1
137,2,0,1,1980,0,2.99e-08,0,0,0.0,46.70755462,1,0,1,1
138,2,0,1,1991,0,1.8e-07,0,1,0.0,85.265,1,1,1,1
139,2,0,1,1992,0,5.5e-07,1,1,0.0,299.097,1,1,1,0
140,2,0,1,1993,0,6.5e-06,1,1,0.0,1379.476,1,1,1,0
141,2,0,1,1994,0,0.000509262,1,1,0.0,949.771,1,1,1,0
142,2,0,1,1995,0,0.005692,1,1,0.0,2672.23,1,2,1,0
143,2,0,1,1996,0,0.201994,1,1,0.0,4146.01,1,1,1,0
144,2,0,1,1997,0,0.262376,1,1,0.0,221.492,1,1,1,0
145,2,0,1,1998,0,0.6965,1,1,0.0,107.429,1,1,1,0
146,2,0,1,1999,0,5.57992,1,1,0.0,248.248,1,2,1,1
147,2,0,1,2000,0,16.81784,1,1,0.0,325.029,1,1,1,1
148,2,0,1,2001,0,31.94936,1,1,0.0,152.586,1,1,1,1
149,2,0,1,2002,0,58.66637,1,1,0.0,108.893,1,1,1,1
150,2,0,1,2003,0,79.08149,0,1,0.0,98.342,1,1,1,1
151,2,0,1,2004,0,85.98779,0,0,0.0,43.559,1,1,1,1
152,2,0,1,2005,0,80.77951,0,0,0.0,22.961,1,1,1,1
153,2,0,1,2006,0,80.26442,0,0,0.0,13.305,1,0,0,1
154,2,0,1,2007,0,75.023,0,0,0.0,12.249,1,0,0,1
155,2,0,1,2008,0,75.169,0,0,0.0,12.465,1,0,0,1
156,2,0,1,2009,0,89.398,0,0,0.0,13.721,1,1,0,1
157,2,0,1,2010,0,92.643,0,0,0.0,14.48,1,0,0,1
158,2,0,1,2011,0,95.272,0,0,0.0,13.484,1,0,0,1
159,2,0,1,2012,0,95.82588521,0,0,0.0,10.285,1,0,0,1
160,2,0,1,2013,0,97.56,0,0,0.0,8.782,1,0,0,1
161,2,0,1,2014,0,101.49,0,0,0.0,7.296,1,0,0,1
162,10,1,2,1957,0,209.9498515,0,0,0.0,6.818181818,0,0,0,1
163,10,1,2,1958,0,245.2998265,0,0,0.0,12.76595745,0,0,0,1
164,10,1,2,1959,0,245.4498264,0,0,0.0,3.773584906,0,1,0,1
165,10,1,2,1960,0,245.1298266,0,0,0.0,10.90909091,1,0,0,1
166,10,1,2,1961,0,245.0648267,0,0,0.0,6.557377049,1,0,0,1
167,10,1,2,1962,0,245.0048267,0,0,0.0,7.692307692,1,0,0,1
168,10,1,2,1963,0,245.0998266,0,0,0.0,3.714285714,1,0,0,1
169,10,1,2,1964,0,245.0048267,0,0,0.0,10.05509642,1,0,0,1
170,10,1,2,1965,0,245.0748266,0,0,0.0,9.386733417,1,0,0,1
171,10,1,2,1966,0,247.5898249,0,0,0.0,2.745995423,1,0,0,1
172,10,1,2,1967,0,245.4248264,0,0,0.0,1.893095768,1,0,0,1
173,10,1,2,1968,0,247.404825,0,0,0.0,4.808743169,1,0,0,1
174,10,1,2,1969,0,277.9148034,0,0,0.0,0.521376434,1,0,0,1
175,10,1,2,1970,0,276.0248048,0,0,0.0,3.734439834,1,0,0,1
176,10,1,2,1971,0,261.2248152,0,0,0.0,27.69953052,1,0,1,1
177,10,1,2,1972,0,256.0498189,0,0,0.0,-8.823529412,1,0,0,1
178,10,1,2,1973,0,235.4248335,0,0,0.0,5.64516129,1,0,0,1
179,10,1,2,1974,0,222.2248428,0,0,0.0,9.541984733,1,0,0,1
180,10,1,2,1975,0,224.2748413,0,0,0.0,16.02787456,1,0,0,1
181,10,1,2,1976,1,248.4873242,0,0,0.0,10.51051051,1,0,0,0
182,10,1,2,1977,1,235.2498335,0,0,0.0,11.14130435,1,0,0,0
183,10,1,2,1978,1,208.9998521,0,0,0.0,11.49144254,1,0,0,0
184,10,1,2,1979,1,200.9998578,0,0,0.0,9.210526316,1,0,0,0
185,10,1,2,1980,1,225.7998402,0,0,0.0,13.3,1,0,0,0
186,10,1,2,1981,1,287.3997967,0,1,0.0,14.66,1,0,0,0
187,10,1,2,1982,1,336.2497621,0,0,0.0,13.243,1,0,0,0
188,10,1,2,1983,0,417.3747047,0,1,0.0,14.558,1,0,0,1
189,10,1,2,1984,0,479.5996607,0,1,0.0,2.604,1,0,0,1
190,10,1,2,1985,0,378.0497326,0,1,0.0,10.457,1,0,0,1
191,10,1,2,1986,0,322.7497717,0,1,0.0,2.411,1,0,0,1
192,10,1,2,1987,0,266.9998111,0,1,0.0,-6.986,1,0,0,1
193,10,1,2,1988,1,302.9497857,0,1,0.0,-3.934,1,0,0,0
194,10,1,2,1989,1,289.3997953,0,1,0.0,0.645,1,0,0,0
195,10,1,2,1990,1,256.4498186,0,1,0.0,-0.203,1,0,0,0
196,10,1,2,1991,1,258.9998168,0,1,0.0,-2.848,1,0,0,0
197,10,1,2,1992,1,275.3248052,0,1,0.0,-0.757,1,0,0,0
198,10,1,2,1993,1,294.7747915,0,1,0.0,-2.909,1,0,0,0
199,10,1,2,1994,1,534.5996218,0,1,0.0,24.55,1,1,1,0
200,10,1,2,1995,1,489.9996534,0,1,0.0,19.2,1,0,0,0
201,10,1,2,1996,1,523.6996296,0,1,0.0,3.723,1,0,0,0
202,10,1,2,1997,1,598.8095764,0,1,0.0,1.597,1,0,0,0
203,10,1,2,1998,1,562.2096023,0,1,0.0,-1.871,1,0,0,0
204,10,1,2,1999,1,652.9534143,0,1,0.0,-1.415,1,0,0,0
205,10,1,2,2000,0,704.9511016,0,1,0.0,3.202,1,0,0,1
206,10,1,2,2001,0,744.3061387,0,1,0.0,3.843,1,0,0,1
207,10,1,2,2002,0,625.4953752,0,1,0.0,2.298,1,0,0,1
208,10,1,2,2003,0,519.3642122,0,1,0.0,4.353,1,0,0,1
209,10,1,2,2004,0,481.5777109,0,1,0.0,-2.244,1,0,0,1
210,10,1,2,2005,0,556.0371281,0,1,0.0,2.885,1,0,0,1
211,10,1,2,2006,0,498.0690964,0,1,0.0,6.694,1,0,0,1
212,10,1,2,2007,0,445.5926907,0,1,0.0,0.935,1,0,0,1
213,10,1,2,2008,0,471.3350578,0,1,0.0,9.262,1,0,0,1
214,10,1,2,2009,0,455.3359711,0,1,0.0,3.522,1,0,0,1
215,10,1,2,2010,0,490.9122886,0,1,0.0,1.491,1,0,0,1
216,10,1,2,2011,0,506.9611253,0,1,0.0,1.195,1,0,0,1
217,10,1,2,2012,0,497.1631044,0,1,0.0,5.874,1,0,0,1
218,10,1,2,2013,0,475.6413603,0,1,0.0,6.552,1,0,0,1
219,10,1,2,2014,0,540.2825138,0,1,0.0,11.584,1,0,0,1
220,15,2,4,1952,0,0.0,0,0,0.0,16.21609969,0,0,0,1
221,15,2,4,1953,0,0.0,0,0,0.0,2.326185353,0,0,0,1
222,15,2,4,1954,0,0.0,0,0,0.0,-2.273304086,0,0,0,1
223,15,2,4,1955,0,0.0,0,0,0.0,2.326185353,0,0,0,1
224,15,2,4,1956,0,0.0,0,0,0.0,4.54479533,0,0,0,1
225,15,2,4,1957,0,0.0,0,0,0.0,13.04340287,0,0,0,1
226,15,2,4,1958,0,0.0,0,0,0.0,21.15476063,0,0,1,1
227,15,2,4,1959,0,0.0,0,0,0.0,6.348281887,0,0,0,1
228,15,2,4,1960,0,0.0,0,0,0.0,-2.152483452,1,0,0,1
229,15,2,4,1961,0,0.0,0,0,0.0,14.43033046,1,0,0,1
230,15,2,4,1962,0,0.0,0,0,0.0,-0.177568901,1,0,0,1
231,15,2,4,1963,0,0.0,0,0,0.0,8.719549217,1,0,0,1
232,15,2,4,1964,0,0.0,0,0,0.0,-3.169044947,1,0,0,1
233,15,2,4,1965,0,0.0,0,0,0.0,1.757528693,1,0,0,1
234,15,2,4,1966,0,0.0,0,0,0.0,4.665098294,1,0,0,1
235,15,2,4,1967,0,0.0,0,0,0.0,2.766186537,1,0,0,1
236,15,2,4,1968,0,0.0,0,0,0.0,7.747595621,1,0,0,1
237,15,2,4,1969,0,0.0,0,0,0.0,2.502927383,1,0,0,1
238,15,2,4,1970,0,278.0,0,0,0.0,8.075116891,1,0,0,1
239,15,2,4,1971,0,264.0,0,0,0.0,-1.07225635,1,0,0,1
240,15,2,4,1972,0,255.5,0,0,0.0,1.194615424,1,0,0,1
241,15,2,4,1973,0,238.0,0,0,0.0,12.9325741,1,0,0,1
242,15,2,4,1974,0,222.0,0,0,0.0,18.22418299,1,0,0,1
243,15,2,4,1975,0,220.0,0,0,0.0,10.61769304,1,0,0,1
244,15,2,4,1976,0,247.0,0,0,0.0,12.90885269,1,0,0,1
245,15,2,4,1977,0,236.0,0,0,0.0,24.48243736,1,0,1,1
246,15,2,4,1978,0,243.5,0,0,0.0,16.03173523,1,0,0,1
247,15,2,4,1979,0,205.0,0,0,0.0,21.75954473,1,0,1,1
248,15,2,4,1980,0,221.0,0,0,0.0,8.81,1,0,0,1
249,15,2,4,1981,0,290.0,0,0,0.0,8.682,1,0,0,1
250,15,2,4,1982,0,352.0,0,0,0.0,7.389,1,0,0,1
251,15,2,4,1983,0,450.0,0,1,0.0,5.879,1,0,0,1
252,15,2,4,1984,0,486.5,0,1,0.0,4.281,1,0,0,1
253,15,2,4,1985,0,380.0,0,1,0.0,1.753,1,0,0,1
254,15,2,4,1986,0,319.0,0,1,0.0,6.837,1,0,0,1
255,15,2,4,1987,0,277.0,0,1,0.0,6.978,1,0,0,1
256,15,2,4,1988,1,310.0,0,1,0.0,6.935,1,0,0,0
257,15,2,4,1989,1,305.0,0,1,0.0,0.986,1,0,0,0
258,15,2,4,1990,1,267.0,0,1,0.0,-0.658,1,0,0,0
259,15,2,4,1991,1,265.0,0,1,0.0,1.575,1,0,0,0
260,15,2,4,1992,0,278.0,0,1,0.0,4.218,1,0,0,1
261,15,2,4,1993,0,297.0,0,1,0.0,2.13,1,0,0,1
262,15,2,4,1994,0,540.0,0,1,0.0,25.956,1,1,1,1
263,15,2,4,1995,0,495.0,0,1,0.0,14.1,1,0,0,1
264,15,2,4,1996,0,525.7,0,1,0.0,2.7,1,0,0,1
265,15,2,4,1997,0,616.0,0,1,0.0,6.301,1,0,0,1
266,15,2,4,1998,0,576.0,0,1,0.0,5.219,1,0,0,1
267,15,2,4,1999,0,0.0,0,0,0.0,0.92,1,0,0,1
268,15,2,4,2000,0,0.0,0,1,0.0,-0.381,1,0,0,1
269,15,2,4,2001,0,0.0,0,1,0.0,4.355,1,0,0,1
270,15,2,4,2002,0,0.0,0,1,0.0,3.08,1,0,0,1
271,15,2,4,2003,0,0.0,0,1,0.0,3.297,1,0,0,1
272,15,2,4,2004,0,0.0,0,1,0.0,1.459,1,0,0,1
273,15,2,4,2005,0,0.0,0,1,0.0,3.884,1,0,0,1
274,15,2,4,2006,0,0.0,0,1,0.0,2.466,1,0,0,1
275,15,2,4,2007,0,0.0,0,1,0.0,1.896,1,0,0,1
276,15,2,4,2008,0,0.0,0,1,0.0,6.315,1,0,0,1
277,15,2,4,2009,0,0.0,0,1,0.0,1.009,1,0,0,1
278,15,2,4,2010,0,0.0,0,1,0.0,1.8,1,0,0,1
279,15,2,4,2011,0,0.0,0,1,0.0,4.448,1,0,0,1
280,15,2,4,2012,0,0.0,0,1,0.0,1.3,1,0,0,1
281,15,2,4,2013,0,0.0,0,0,0.0,2.584,1,0,0,1
282,15,2,4,2014,0,0.0,0,0,0.0,0.449,1,0,0,1
283,19,4,3,1860,0,0.20661157,0,0,0.0,5.944477972,1,0,0,1
284,19,4,3,1861,0,0.20661157,0,0,0.0,5.952720023,1,0,0,1
285,19,4,3,1862,0,0.20661157,0,0,0.0,5.940860215,1,0,0,1
286,19,4,3,1863,0,0.20661157,0,0,0.0,5.95026643,1,0,0,1
287,19,4,3,1864,0,0.20661157,0,0,0.0,5.951383068,1,0,0,1
288,19,4,3,1865,0,0.20661157,0,0,0.0,5.944846293,1,0,0,1
289,19,4,3,1866,0,0.20661157,0,0,0.0,5.941967143,1,0,0,1
290,19,4,3,1867,0,0.20661157,0,0,0.0,5.95106233,1,0,0,1
291,19,4,3,1868,0,0.20661157,0,0,0.0,5.94943927,1,0,0,1
292,19,4,3,1869,0,0.1967,0,0,0.0,5.938284894,1,0,0,1
293,19,4,3,1870,0,0.196,0,0,0.0,5.952582557,1,0,0,1
294,19,4,3,1871,0,0.1978,0,0,0.0,12.97850236,1,0,0,1
295,19,4,3,1872,0,0.1984,0,0,0.0,-4.201740115,1,0,0,1
296,19,4,3,1873,0,0.197,0,0,0.0,-4.171896921,1,0,0,1
297,19,4,3,1874,0,0.198,0,0,0.0,1.556480197,1,0,0,1
298,19,4,3,1875,0,0.1941,0,0,0.0,-8.528072838,1,0,0,1
299,19,4,3,1876,0,0.1983,0,1,0.4,-10.87425348,1,0,0,1
300,19,4,3,1877,0,0.1955,0,1,0.4,-0.43741275,1,0,0,1
301,19,4,3,1878,0,0.1967,0,1,0.4,-0.514114788,1,0,0,1
302,19,4,3,1879,0,0.1981,0,1,0.4,10.55153622,1,0,0,1
303,19,4,3,1880,0,0.201,0,1,0.4,1.784803672,1,0,0,1
304,19,4,3,1881,0,0.2,0,0,0.0,-12.40814963,1,0,0,1
305,19,4,3,1882,0,0.1998,0,0,0.0,4.232602479,1,0,0,1
306,19,4,3,1883,0,0.1998,0,0,0.0,-2.231571246,1,0,0,1
307,19,4,3,1884,0,0.2003,0,0,0.0,-0.477081384,1,0,0,1
308,19,4,3,1885,0,0.1991,0,0,0.0,-6.438575054,1,0,0,1
309,19,4,3,1886,0,0.2007,0,0,0.0,3.616636528,1,0,0,1
310,19,4,3,1887,0,0.1999,0,0,0.0,-2.840798914,1,0,0,1
311,19,4,3,1888,0,0.1987,0,0,0.0,-6.216944417,1,0,0,1
312,19,4,3,1889,0,0.2005,0,0,0.0,-12.33241115,1,0,0,1
313,19,4,3,1890,0,0.2003,0,0,0.0,7.949993931,1,0,0,1
314,19,4,3,1891,0,0.201,0,0,0.0,10.17539915,1,0,0,1
315,19,4,3,1892,0,0.1993,0,0,0.0,1.959383611,1,0,0,1
316,19,4,3,1893,0,0.1983,0,0,0.0,-13.92253028,1,0,0,1
317,19,4,3,1894,0,0.199,0,0,0.0,-4.953488372,1,0,0,1
318,19,4,3,1895,0,0.1971,0,0,0.0,-5.578664057,1,0,0,1
319,19,4,3,1896,0,0.1976,0,0,0.0,9.70458668,1,0,0,1
320,19,4,3,1897,0,0.1986,0,0,0.0,2.846344632,1,0,0,1
321,19,4,3,1898,0,0.1985,0,0,0.0,14.21681213,1,0,0,1
322,19,4,3,1899,0,0.1951,0,0,0.0,-6.374422378,1,0,0,1
323,19,4,3,1900,0,0.1999,0,0,0.0,7.388316151,1,0,0,1
324,19,4,3,1901,0,0.1975,0,0,0.0,0.11,1,0,0,1
325,19,4,3,1902,0,0.1988,0,0,0.0,-0.549395665,1,0,0,1
326,19,4,3,1903,0,0.2009,0,0,0.0,-7.533145842,1,0,0,1
327,19,4,3,1904,0,0.1994,0,0,0.0,-2.639582881,1,0,0,1
328,19,4,3,1905,0,0.201,0,0,0.0,15.36315966,1,0,0,1
329,19,4,3,1906,0,0.2003,0,0,0.0,9.448742747,1,0,0,1
330,19,4,3,1907,1,0.2006,0,0,0.0,1.307767076,1,0,0,0
331,19,4,3,1908,0,0.1994,0,0,0.0,8.87047536,1,0,0,1
332,19,4,3,1909,0,0.1995,0,0,0.0,1.185707419,1,0,0,1
333,19,4,3,1910,0,0.1999,0,0,0.0,-11.7418844,1,0,0,1
334,19,4,3,1911,0,0.1996,0,0,0.0,1.291827398,1,0,0,1
335,19,4,3,1912,0,0.1998,0,0,0.0,6.24391108,1,0,0,1
336,19,4,3,1913,0,0.2007,0,0,0.0,11.40380127,1,0,0,1
337,19,4,3,1914,0,0.1996,0,0,0.0,-1.137384017,1,0,0,1
338,19,4,3,1915,0,0.206,0,0,0.0,-16.00060551,1,0,0,1
339,19,4,3,1916,0,0.2049,0,0,0.0,19.326921,1,0,0,1
340,19,4,3,1917,0,0.2049,0,0,0.0,35.4800225,1,0,1,1
341,19,4,3,1918,0,0.2042,0,0,0.0,18.04671609,1,0,0,1
342,19,4,3,1919,0,0.2554,0,0,0.0,12.1743099,1,0,0,1
343,19,4,3,1920,0,0.2787,0,0,0.0,20.60262757,1,0,1,1
344,19,4,3,1921,0,0.2343,0,0,0.0,-28.50213688,1,0,0,1
345,19,4,3,1922,0,0.2112,0,0,0.0,-11.8067676,1,0,0,1
346,19,4,3,1923,0,0.2244,0,0,0.0,-10.90447887,1,0,0,1
347,19,4,3,1924,0,0.2074,0,0,0.0,7.201266764,1,0,0,1
348,19,4,3,1925,0,0.2008,0,0,0.0,5.682103785,1,0,0,1
349,19,4,3,1926,0,0.2011,0,0,0.0,-11.35479535,1,0,0,1
350,19,4,3,1927,0,0.1998,0,0,0.0,-8.356955722,1,0,0,1
